0
272
0
6	58	0	-1.907849949202128e+02  5.853482935042016e-01 -1.428869016623521e+02	2.816016339926626e+01	-1.292717373050596e-01 -9.916092062572491e-01  0.000000000000000e+00	 7.032546110840347e-04  1.792887136945136e-06 -4.815250745297176e-03 1.792887136945136e-06 1.040814871414351e-04 3.921484206956144e-03 -4.815250745297176e-03  3.921484206956144e-03  4.830636356676462e-04  1.264887175519667e-03 -1.648977859851549e-04  3.451901430489278e-04	-2.157768722130303e+00  2.812988318907750e-01  3.550982498016369e-17	-5.006880094440563e-05  9.993786418945571e-06 -7.367218053383940e-19	-9.916090019316800e-01  1.292733046226382e-01  1.632682434095902e-17	0.000000000000000e+00	6.852342826141136e-03
6	58	1	-1.919984326686853e+02 -8.722610798636083e+00 -1.428869016623521e+02	2.816016339926626e+01	-1.292717373050596e-01 -9.916092062572491e-01  0.000000000000000e+00	 7.034070595877736e-04  1.937515385636157e-06 -1.398995339805766e-02 1.937515385636157e-06 1.037127852406026e-04 1.877497051658083e-02 -1.398995339805766e-02  1.877497051658083e-02  4.823773945726282e-04  1.561893138716614e-03 -2.036171490267193e-04  3.453115388515134e-04	-3.216584599278886e+00  4.193320077240265e-01  5.293447577714292e-17	 5.152675699692162e-05 -9.729186854035618e-06 -1.968774118932071e-19	-9.916093253382068e-01  1.292708238633384e-01  1.631900266917733e-17	0.000000000000000e+00	6.880537873342702e-03
6	58	2	-1.932118704171578e+02 -1.803056989077637e+01 -1.428869016623521e+02	2.816016339926626e+01	-1.292717373050596e-01 -9.916092062572491e-01  0.000000000000000e+00	 7.035595080915091e-04  2.082143634327854e-06 -2.443191031920183e-03  2.082143634327854e-06  1.033440833397713e-04 -5.680924606891348e-03 -2.443191031920183e-03 -5.680924606891348e-03  4.816911534776103e-04  2.837526623116537e-03 -3.699158841053291e-04  3.454329346540971e-04	-3.207903064904750e+00  4.182002342149301e-01  5.279160607891110e-17	 2.154579154729490e-04 -5.016917088553019e-06  1.041092681577761e-19	-9.916082911710080e-01  1.292787564950774e-01  1.632020270831340e-17	0.000000000000000e+00	7.304401951449878e-03
6	59	0	-1.893903236973742e+02  1.100326348499050e+01 -1.428869016623521e+02	1.163508883131829e+01	1.354441483044644e-01 9.907849830765897e-01 0.000000000000000e+00	 7.030119053538572e-04  1.645207419198381e-06 -1.563236124603464e-02  1.645207419198381e-06  1.044971545375616e-04 -2.056430246129859e-03 -1.563236124603464e-02 -2.056430246129859e-03  4.838160181787737e-04  8.332324259177180e-03 -1.139061029343074e-03  3.445401848680466e-04	 7.797370351105219e-01 -1.065930756177287e-01 -1.278114551404299e-17	-6.548217178777812e-05  1.083120774805108e-05  1.183937226324608e-17	 9.907853002077723e-01 -1.354418284437806e-01 -1.622215081908523e-17	0.000000000000000e+00	6.941803061037927e-03
7	60	0	-1.786658070824600e+02 -6.202951769180476e+01 -1.428869016623521e+02	2.013734823803669e+01	 3.844537151527684e-01 -9.231442687387676e-01  0.000000000000000e+00	 6.997300963935371e-04  2.713079133504567e-06 -6.459350523839379e-03 2.713079133504567e-06 1.061438128902624e-04 9.264839196417369e-03 -6.459350523839379e-03  9.264839196417369e-03  4.958254382662360e-04 5.124803650767489e-04 2.134281574057603e-04 3.360005227823622e-04	-2.315645713844083e-01 -9.643764553521465e-02  5.111829542836808e-18	9.372440809295075e-05 4.370980736390855e-05 5.979944421254005e-19	-9.231509036129051e-01 -3.844377832090349e-01  2.036794111682860e-17	0.000000000000000e+00	8.024649494747509e-03
7	60	1	-1.747948679107409e+02 -7.132435649857490e+01 -1.428869016623521e+02	2.013734823803669e+01	 3.844537151527684e-01 -9.231442687387676e-01  0.000000000000000e+00	6.985629535687555e-04 2.804628756257170e-06 2.420827534157208e-03 2.804628756257170e-06 1.068834186535403e-04 8.992677381980525e-03 2.420827534157208e-03 8.992677381980525e-03 4.992350293841996e-04 -3.513834300478672e-03 -1.463375440867884e-03  3.355858805180779e-04	 7.761751263520597e-02  3.232467784725654e-02 -1.713420545112240e-18	-1.552935973275898e-04 -6.268869008698893e-05 -2.543558286655640e-18	 9.231351977552510e-01  3.844747179339874e-01 -2.030196853774996e-17	0.000000000000000e+00	7.992139586462435e-03
7	106	0	-1.816907018456910e+02 -5.328155863810946e+01 -1.428869016623521e+02	1.697116266652679e+01	-2.567708998559430e-01  9.664722991307972e-01  0.000000000000000e+00	 7.006501279803991e-04  2.607793443816928e-06 -5.767910274512025e-03 2.607793443816928e-06 1.055758384324615e-04 3.716045305055870e-03 -5.767910274512025e-03  3.716045305055870e-03  4.930646288525358e-04 1.750499039979537e-03 4.650699395075784e-04 3.474674754362658e-04	 2.076193912711299e-01  5.516000610899699e-02 -4.261583749759410e-18	1.025183833115712e-04 2.527428607391526e-05 5.010468674389436e-19	 9.664745462855461e-01  2.567624415333126e-01 -1.975927305462080e-17	0.000000000000000e+00	7.833409155266762e-03
7	106	1	-1.838695522004339e+02 -4.508047933748901e+01 -1.428869016623521e+02	1.697116266652679e+01	-2.567708998559430e-01  9.664722991307972e-01  0.000000000000000e+00	 7.013230483293365e-04  2.488771687194529e-06 -2.757830125556469e-03  2.488771687194529e-06  1.051794952801368e-04 -1.183533051054506e-02 -2.757830125556469e-03 -1.183533051054506e-02  4.909526011431003e-04 4.634699248755931e-03 1.231339892240065e-03 3.477147892651083e-04	 3.923082877092103e-02  1.042278730043616e-02 -8.052497474160482e-19	-1.283837593595553e-04 -3.365461313714504e-05 -2.026398256477115e-18	 9.662705867808279e-01  2.567273434971235e-01 -2.035998883893893e-17	0.000000000000000e+00	7.854372918839192e-03
8	60	0	-1.705011588761804e+02 -1.023685647675829e+02 -1.428869016623521e+02	3.180230381949870e+01	-8.898372125814449e-02  9.960330804501689e-01  0.000000000000000e+00	 6.966005300285110e-04  3.265744443144081e-06 -6.032372479097166e-03  3.265744443144081e-06  1.070624075062632e-04 -1.314513434928772e-03 -6.032372479097166e-03 -1.314513434928772e-03  5.038432838649327e-04 3.382183297723242e-03 3.021578918568998e-04 3.507530379473017e-04	-5.325407279871518e+00 -4.757618660255816e-01  9.966025526377421e-17	 6.699168716465451e-06  2.923263205419076e-07 -1.920763054253179e-18	-9.960330753716495e-01 -8.898377810417990e-02  1.863746421654388e-17	0.000000000000000e+00	7.461127567219233e-03
8	60	1	-1.714444546556608e+02 -9.180984922133371e+01 -1.428869016623521e+02	3.180230381949870e+01	-8.898372125814449e-02  9.960330804501689e-01  0.000000000000000e+00	 6.978065303912025e-04  3.120632884970820e-06 -1.505128305844852e-02 3.120632884970820e-06 1.064773415071933e-04 8.031939072955867e-03 -1.505128305844852e-02  8.031939072955867e-03  5.041715838429685e-04 5.186364605116329e-03 4.633400550875246e-04 3.512904370511271e-04	-4.603884831256666e+00 -4.113024080926983e-01  8.615760511356177e-17	-3.386668951266342e-05 -2.182584327052499e-06 -7.503095264776412e-19	-9.960330966327625e-01 -8.898354011922804e-02  1.864517280315372e-17	0.000000000000000e+00	7.507014209346037e-03
8	60	2	-1.723877504351412e+02 -8.125113367508456e+01 -1.428869016623521e+02	3.180230381949870e+01	-8.898372125814449e-02  9.960330804501689e-01  0.000000000000000e+00	 6.981404145380661e-04  2.939348796962306e-06 -7.633580126245355e-03 2.939348796962306e-06 1.067773046125162e-04 9.310674697326018e-03 -7.633580126245355e-03  9.310674697326018e-03  5.025032483203320e-04 1.124551021350519e-03 1.004652722770914e-04 3.514042318701469e-04	 3.967214048248412e+00  3.544234383070703e-01 -7.424287832948744e-17	-1.022319126702495e-04 -1.584507858576761e-05 -1.867944767231244e-20	 9.960332297640553e-01  8.898204990774521e-02 -1.864134050370503e-17	0.000000000000000e+00	7.687420730895031e-03
8	61	0	-1.698889236520614e+02 -1.130799490939015e+02 -1.428869016623521e+02	2.173538213078120e+01	 2.587253051876236e-02 -9.996652500535145e-01  0.000000000000000e+00	 6.952728854799570e-04  3.396094823800447e-06 -4.242963769408803e-03 3.396094823800447e-06 1.077259831621693e-04 1.424939880649898e-02 -4.242963769408803e-03  1.424939880649898e-02  5.028132963914434e-04 -1.991298423401490e-03 -5.153718130010065e-05  3.493486233028947e-04	 5.544393051961140e+00  1.434955135603638e-01 -1.001434522250898e-16	2.087664670647287e-05 2.456595862234760e-06 5.847263830460335e-19	 9.996652411140589e-01  2.587287591997633e-02 -1.805935043496456e-17	0.000000000000000e+00	7.617099567479972e-03
8	61	1	-1.696077489833036e+02 -1.239440022002895e+02 -1.428869016623521e+02	2.173538213078120e+01	 2.587253051876236e-02 -9.996652500535145e-01  0.000000000000000e+00	 6.944722408014397e-04  3.569251239915321e-06 -1.060735887873365e-02 3.569251239915321e-06 1.077964665425813e-04 1.361999686062261e-02 -1.060735887873365e-02  1.361999686062261e-02  5.026097961939405e-04 1.371465760621163e-03 3.549517175395380e-05 3.490011706109678e-04	 5.544156075045227e+00  1.434893803147710e-01 -1.001391719213244e-16	-3.046677157167455e-04  1.437538313326818e-05  2.983912142267256e-18	 9.996651462532293e-01  2.587654085285375e-02 -1.806000178663609e-17	0.000000000000000e+00	7.245603946081210e-03
9	61	0	-1.736622394033959e+02 -1.338423715939335e+02 -1.428869016623521e+02	1.225510436259091e+01	6.846253822655095e-01 7.288951131389241e-01 0.000000000000000e+00	6.946239613502963e-04 3.913064384440323e-06 5.987752334093261e-03  3.913064384440323e-06  1.069803400644370e-04 -2.056521016373921e-02  5.987752334093261e-03 -2.056521016373921e-02  4.987282022169200e-04  2.144984262298503e-03 -2.014707800969607e-03  2.314948897370134e-04	-4.496820119977913e+00  4.223703984461121e+00  3.662925394690410e-17	 1.754580290830028e-05 -2.565636550851411e-05 -2.562485242163236e-18	-7.288958557307736e-01  6.846245916548012e-01  5.938469082550653e-18	0.000000000000000e+00	5.321055387055970e-03
9	107	0	-1.752550956323508e+02 -1.429462462019533e+02 -1.428869016623521e+02	2.127092203477013e+01	 4.893481385080981e-01 -8.720885272371489e-01  0.000000000000000e+00	6.942373235722569e-04 4.129673478083310e-06 2.728749378474193e-04 4.129673478083310e-06 1.067019163196041e-04 1.271124815816142e-04 2.728749378474193e-04 1.271124815816142e-04 4.967811527815443e-04 -1.509861532708232e-04 -8.472166613365395e-05  3.198412673390175e-04	 5.113462386579647e+00  2.869276709935986e+00 -1.204809385962195e-16	 4.209532679818317e-04  2.365081103258966e-04 -1.220579701872788e-18	 8.720885052630841e-01  4.893481776690290e-01 -2.055144241847704e-17	0.000000000000000e+00	8.045066652209250e-03
9	107	1	-1.700506525813179e+02 -1.522213097370927e+02 -1.428869016623521e+02	2.127092203477013e+01	 4.893481385080981e-01 -8.720885272371489e-01  0.000000000000000e+00	 6.923568048779052e-04  4.045057387910955e-06 -2.664955219199762e-03  4.045057387910955e-06  1.078569071210231e-04 -8.245615260387751e-03 -2.664955219199762e-03 -8.245615260387751e-03  5.004337542762607e-04 3.237874328813015e-03 1.816842815886447e-03 3.191424295123045e-04	 4.044082966837118e+00  2.269224293161589e+00 -9.528473561950411e-17	-1.981627872835951e-04 -1.311302234306379e-04 -1.989481439367266e-18	 8.720903605879803e-01  4.893448711997771e-01 -2.054760621015197e-17	0.000000000000000e+00	8.035265809970339e-03
10	63	0	-1.760304069537258e+02 -2.130227571102584e+02 -1.428869016623521e+02	1.698785115770659e+01	-1.224921082932256e-01 -9.924694873928773e-01  0.000000000000000e+00	 6.874919055360761e-04  5.408466964851554e-06 -8.696442634935256e-03 5.408466964851554e-06 1.075907917242273e-04 8.028376176589920e-03 -8.696442634935256e-03  8.028376176589920e-03  4.886756646245668e-04  2.015337068754816e-03 -2.487359960271948e-04  3.385711986792979e-04	-7.967941927040738e-01  9.834156291949005e-02  1.316947927536982e-17	 1.328177338791826e-04 -1.706345924868891e-05  1.882266754434045e-18	-9.924695892564674e-01  1.224912829596413e-01  1.638472397148798e-17	0.000000000000000e+00	7.038191146621024e-03
10	63	1	-1.770708458055653e+02 -2.214527190754562e+02 -1.428869016623521e+02	1.698785115770659e+01	-1.224921082932256e-01 -9.924694873928773e-01  0.000000000000000e+00	 6.867078732433419e-04  5.612730688485341e-06 -1.542974512101982e-02 5.612730688485341e-06 1.075463926116446e-04 4.428661437116608e-03 -1.542974512101982e-02  4.428661437116608e-03  4.865567601540363e-04  6.387958520942224e-03 -7.884116507958084e-04  3.382297160546901e-04	-2.827025942140132e-01  3.489158833104822e-02  4.672531488915427e-18	-7.352413493255906e-05  7.287169224560064e-06 -5.598792394218458e-19	-9.924702675961201e-01  1.224857866761923e-01  1.635150133740653e-17	0.000000000000000e+00	7.114123624746579e-03
10	118	0	-1.741282962597574e+02 -2.049632797762191e+02 -1.428869016623521e+02	1.634124875176810e+01	3.382584254215300e-01 9.410532597209083e-01 0.000000000000000e+00	6.880140605087788e-04 5.154932293462719e-06 7.820619975379590e-03  5.154932293462719e-06  1.078240493761409e-04 -1.850907385843290e-02  7.820619975379590e-03 -1.850907385843290e-02  4.913985519096801e-04  1.348340545537295e-03 -4.846564688599193e-04  3.137287966254903e-04	 1.205218923914027e+00 -4.332118838972996e-01 -1.699721365468233e-17	 1.249831170743519e-04 -4.729313099433499e-05  2.760215933651215e-18	 9.410526717837443e-01 -3.382600610900970e-01 -1.327478008212766e-17	0.000000000000000e+00	6.403245681304897e-03
10	118	1	-1.713645137236601e+02 -1.972742870733383e+02 -1.428869016623521e+02	1.634124875176810e+01	3.382584254215300e-01 9.410532597209083e-01 0.000000000000000e+00	 6.882743381614534e-04  4.852126674318659e-06 -6.686053987892860e-03  4.852126674318659e-06  1.082461655673833e-04 -1.036921740428975e-02 -6.686053987892860e-03 -1.036921740428975e-02  4.947254220093762e-04  5.962854325453674e-03 -2.143327908713800e-03  3.137789994006754e-04	 1.460767591037025e+00 -5.250679917920137e-01 -2.060121887570286e-17	-1.299957261680227e-04  4.853332907909785e-05  2.722022180068599e-18	 9.410536287626911e-01 -3.382573987255435e-01 -1.328758942462700e-17	0.000000000000000e+00	6.415141447661150e-03
11	63	0	-1.823706396369763e+02 -2.477822393565590e+02 -1.428869016623521e+02	2.715017383058697e+01	2.112505548722459e-01 9.774319429331989e-01 0.000000000000000e+00	 6.844044149517109e-04  6.417545142321752e-06 -1.316593791538177e-02 6.417545142321752e-06 1.069700220064527e-04 8.248229272700284e-04 -1.316593791538177e-02  8.248229272700284e-04  4.777491567510215e-04  6.201671855890041e-03 -1.340355847958920e-03  3.290889604196252e-04	 1.089329714177665e+00 -2.354348128507849e-01 -1.696691448801194e-17	 7.821750516358445e-05 -1.456151249037837e-05  2.237156895443787e-19	 9.774323746278766e-01 -2.112485574608982e-01 -1.523427253152057e-17	0.000000000000000e+00	6.887474330089390e-03
